Date,ABRUZZO,BASILICATA,CALABRIA,CAMPANIA,EMILIA ROMAGNA,FRIULI VENEZIA GIULIA,LAZIO,LIGURIA,LOMBARDIA,MARCHE,MOLISE,PIEMONTE,PUGLIA,SARDEGNA,SICILIA,TOSCANA,TRENTINO ALTO ADIGE,UMBRIA,VALLE D'AOSTA,VENETO
2021-09-30,0.02958937198067635,-0.10275689223057649,-0.02515723270440251,0.07310277003769872,0.09439626417611735,0.3952483801295896,0.06671764480978792,0.20444444444444443,0.2645381984036488,-0.027186761229314405,0.17712177121771222,0.014159292035398341,0.2867036011080333,-0.23800383877159303,-0.07900046562160479,-0.012832852101379522,-0.16666666666666663,0.03146067415730336,-0.24293785310734461,0.18982695332983757
2021-10-31,0.03623188405797095,-0.08020050125313283,-0.004439511653718142,0.0920406157877498,0.09539693128752491,0.35421166306695473,0.0724526859109158,0.21100090171325525,0.2700765597002768,-0.015366430260047248,0.1697416974169741,0.031605562579013924,0.29536011080332414,-0.23685220729366607,-0.07971464019851116,-0.011549566891241536,-0.1706827309236948,0.06741573033707882,-0.2768361581920904,0.18720503408495004
2021-11-30,0.05495169082125617,-0.04260651629072687,0.0,0.10183366077275724,0.10173448965977316,0.3412526997840173,0.06461479640604084,0.20559062218214597,0.28389623103279504,-0.01891252955082745,0.15498154981549805,0.029582806573956955,0.3154059680777237,-0.22757281553398057,-0.06931307179407664,-0.012191209496310473,-0.19076305220883538,0.07265917602996264,-0.19774011299435024,0.1945464079706345
2021-12-31,0.04770531400966194,-0.057644110275689275,-0.008505917159763343,0.0915930650965,0.08772515010006665,0.25269978401727866,0.060600267635251504,0.17853922452660043,0.2788383096753142,0.0,0.1512915129151291,0.019235636547709545,0.2934296525627793,-0.23572815533980584,-0.07599255583126552,-0.028553095925569427,-0.16465863453815266,0.04719101123595504,-0.22033898305084743,0.1971683272155218
2022-01-31,0.04528985507246386,-0.08312342569269526,-0.015532544378698332,0.09635203664321934,0.10540360240160096,0.2678185745140389,0.06193844389218128,0.17944093778178538,0.28506345590628057,-0.005910165484633523,0.15867158671586723,0.024044545684636764,0.31854145166838665,-0.22330097087378642,-0.07382133995037221,-0.03304459416105232,-0.17469879518072284,0.041198501872659055,-0.20903954802259883,0.19270833333333348
2022-02-28,0.03804347826086962,-0.06796116504854366,-0.014053254437869866,0.10305905447407171,0.0977318212141427,0.2742980561555075,0.06824698910342186,0.19026149684400373,0.2895934959349593,0.015795868772782606,0.1697416974169741,0.008858516831182106,0.3429652562779497,-0.2159223300970874,-0.051520794537554315,-0.029826812059012164,-0.19076305220883538,0.030688622754490913,-0.19774011299435024,0.19374999999999987
2022-03-31,0.03200483091787443,-0.06796116504854366,-0.007396449704141994,0.09733355144773426,0.08272181454302863,0.2764578833693305,0.06709998088319624,0.18935978358881878,0.2986991869918698,0.0,0.18081180811808117,0.014955640050696939,0.3448038540949758,-0.21669902912621364,-0.058622828784119174,-0.04618345093008325,-0.11646586345381527,0.04940119760479034,-0.19774011299435024,0.19739583333333344
2022-04-30,0.048913043478260976,-0.08252427184466016,-0.012943786982248517,0.11336495992147877,0.08172114743162107,0.3110151187904968,0.06786465303001354,0.19116321009918846,0.29463414634146323,-0.020631067961165095,0.18450184501845013,0.012170385395537497,0.3420509291121816,-0.21631067961165062,-0.07042035055064366,-0.05099422706863366,-0.14457831325301207,0.06287425149700598,-0.23728813559322037,0.20510150963040075
2022-05-31,0.09288299155609181,-0.058252427184465994,0.022928994082840104,0.10253475061324613,0.0977318212141427,0.3412526997840173,0.08067291148919886,0.18034265103697011,0.29772357723577225,-0.020631067961165095,0.22140221402214033,0.015205271160668943,0.317618719889883,-0.21902912621359227,-0.07367767954087168,-0.051956382296343806,-0.142570281124498,0.05763473053892221,-0.20903954802259883,0.20562207183758452
2022-06-30,0.09945750452079571,-0.05476190476190479,0.025887573964497035,0.09830176355323328,0.10242766877286336,0.29157667386609076,0.08334926400305864,0.1676963812886143,0.29463414634146323,-0.01941747572815533,0.2767527675276753,0.018002028397565928,0.31802486187845314,-0.22174757281553403,-0.07631456491391342,-0.039769082745349515,-0.14457831325301207,0.05239520958083821,-0.21468926553672318,0.21944877795111806
2022-07-31,0.11030741410488254,-0.0357142857142857,0.02034023668639051,0.0881632653061224,0.10332225913621285,0.2634989200863931,0.09954145968666417,0.21094439541041488,0.30016260162601616,-0.025516403402187082,0.22509225092250928,0.018241702558905448,0.3287292817679559,-0.2093203883495146,-0.07848611757406554,-0.03624118024374601,-0.1506024096385542,0.029940119760478945,-0.27118644067796616,0.23140925637025478
2022-08-31,0.11392405063291133,-0.03809523809523807,0.038504257682340004,0.0918284129832001,0.12558139534883717,0.29373650107991356,0.11291555215896065,0.24271844660194164,0.323739837398374,-0.02311435523114358,0.21771217712177116,0.038802941922394085,0.34219613259668513,-0.20115830115830113,-0.07228168140220259,-0.025978191148171903,-0.12048192771084343,0.025449101796407136,-0.37853107344632764,0.250130005200208
2022-09-30,0.10488245931283902,-0.04047619047619044,0.07256571640133269,0.08577951728636668,0.12147361433786918,0.2742980561555075,0.1301030141167494,0.21977052074139447,0.3195121951219513,-0.008515815085158196,0.2324723247232472,0.046157747907684454,0.347375690607735,-0.2023166023166023,-0.06755500464828013,-0.03816549069916608,-0.07831325301204817,0.024663677130044803,-0.3954802259887006,0.27887617065556736
2022-10-31,0.11452682338758291,-0.025761124121779888,0.05502567865003671,0.07797427652733124,0.11682708264188535,0.31965442764578844,0.13277375047691709,0.21308576480990293,0.3228372017529624,0.012077294685990392,0.29151291512915134,0.04590163934426239,0.3727115716753022,-0.20390206579954095,-0.06584615384615389,-0.021780909673286386,-0.10843373493975905,0.03507462686567164,-0.384180790960452,0.29396462018730496
2022-11-30,0.13261000602772754,-0.05491990846681927,0.052090975788701366,0.09139179404666131,0.12587180338757897,0.2696390658174097,0.1419305608546355,0.2122557726465366,0.3357628765792031,0.04347826086956519,0.2509225092250922,0.03176588294147065,0.37706043956043955,-0.2046671767406273,-0.061846153846153884,-0.05112022720100973,-0.08284023668639051,0.0469448584202683,-0.4419889502762431,0.283076923076923
2022-12-31,0.1254501800720289,0.1404494382022472,0.07410124724871614,0.08652299774847227,0.12814569536423837,0.2144373673036093,0.1215500945179584,0.19626998223801073,0.31977968572817117,0.02028639618138417,0.20146520146520142,0.014999999999999902,0.3571428571428572,-0.20581484315225707,-0.056923076923076965,-0.0650047333543704,-0.11439842209072981,0.06352765321375187,-0.43646408839779005,0.27538461538461556
